name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,Location,Color,Drivetrain
Ford EcoSport,2018,900000,44772,Diesel,Dealer,Manual,2,23.0,1498,98.96,205.0,5.0,Unknown,Others,Unknown
Maruti Ertiga,2018,950000,48500,Diesel,Dealer,Manual,1,25.47,1248,88.5,200.0,7.0,Unknown,Others,Unknown
Hyundai i20,2017,570000,28782,Petrol,Dealer,Manual,1,18.6,1197,81.83,114.7,5.0,Unknown,Others,Unknown
Hyundai i20,2018,700000,28451,Petrol,Dealer,Manual,1,18.6,1197,81.83,114.7,5.0,Unknown,Others,Unknown
Maruti Vitara,2018,910000,36500,Diesel,Dealer,Manual,1,24.3,1248,88.5,200.0,5.0,Unknown,Others,Unknown
Maruti Swift,2018,751000,44885,Diesel,Dealer,Manual,1,26.59,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indica,2009,135000,110000,Diesel,Individual,Manual,2,17.0,1405,71.0,135.0,5.0,Unknown,Others,Unknown
Hyundai Creta,2017,975000,41000,Diesel,Dealer,Manual,1,20.5,1582,126.2,259.87,5.0,Unknown,Others,Unknown
Maruti Ertiga,2019,925000,50000,Diesel,Dealer,Manual,1,24.52,1248,88.5,200.0,7.0,Unknown,Others,Unknown
Maruti Ertiga,2016,725000,66000,Diesel,Dealer,Manual,1,20.77,1248,88.8,200.0,7.0,Unknown,Others,Unknown
Maruti Ertiga,2013,550000,65000,Diesel,Dealer,Manual,1,20.77,1248,88.76,200.0,7.0,Unknown,Others,Unknown
Hyundai i20,2014,550000,76000,Diesel,Dealer,Manual,1,22.54,1396,88.73,219.7,5.0,Unknown,Others,Unknown
Honda City,2013,475000,55000,Petrol,Dealer,Manual,2,17.0,1497,118.0,146.0,5.0,Unknown,Others,Unknown
Datsun GO,2017,325000,65000,Petrol,Dealer,Manual,1,19.02,1198,67.05,104.0,7.0,Unknown,Others,Unknown
Maruti Ertiga,2017,725000,76000,Diesel,Dealer,Manual,1,25.47,1248,88.5,200.0,7.0,Unknown,Others,Unknown
Maruti Ertiga,2018,775000,47000,Petrol,Dealer,Manual,2,16.02,1373,93.7,130.0,7.0,Unknown,Others,Unknown
Maruti Swift,2017,625000,70000,Diesel,Dealer,Manual,1,23.4,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Santro,2009,195000,56000,Petrol,Dealer,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2014,470000,89000,Diesel,Dealer,Manual,1,22.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Innova,2017,1750000,98000,Diesel,Dealer,Manual,1,13.68,2393,147.51,343.0,7.0,Unknown,Others,Unknown
Toyota Innova,2016,1650000,90000,Diesel,Dealer,Manual,1,13.68,2393,147.51,343.0,7.0,Unknown,Others,Unknown
Maruti Swift,2013,380000,57000,Diesel,Individual,Manual,1,22.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2017,650000,70000,Diesel,Individual,Manual,1,26.59,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai EON,2016,275000,49200,Petrol,Individual,Manual,1,21.1,814,55.2,74.5,5.0,Unknown,Others,Unknown
Honda Civic,2009,220000,125000,Petrol,Individual,Manual,2,13.5,1799,130.0,172.0,5.0,Unknown,Others,Unknown
Hyundai i10,2008,200000,60000,Petrol,Individual,Manual,2,19.81,1086,68.05,99.04,5.0,Unknown,Others,Unknown
Maruti Eeco,2015,315000,120000,Petrol,Individual,Manual,2,15.37,1196,73.0,101.0,5.0,Unknown,Others,Unknown
Maruti Alto,2004,90000,110000,Petrol,Individual,Manual,3,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2007,120000,70000,Petrol,Individual,Manual,2,18.9,1061,67.0,84.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2006,90000,168000,Petrol,Individual,Manual,2,18.9,998,67.1,90.0,5.0,Unknown,Others,Unknown
Mahindra XUV500,2018,1500000,30000,Diesel,Individual,Manual,1,16.0,2179,140.0,330.0,7.0,Unknown,Others,Unknown
Hyundai Grand,2015,370000,60000,Diesel,Individual,Manual,1,24.0,1120,70.0,160.0,5.0,Unknown,Others,Unknown
Maruti Swift,2016,595000,131111,Diesel,Individual,Manual,1,25.2,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2012,400000,58400,Diesel,Individual,Manual,2,19.3,1248,73.9,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2016,310000,23400,Petrol,Individual,Manual,2,23.95,998,67.1,90.0,5.0,Unknown,Others,Unknown
Maruti Celerio,2018,385000,50000,Petrol,Individual,Manual,1,23.1,998,67.04,90.0,5.0,Unknown,Others,Unknown
Maruti Swift,2005,105000,158107,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra XUV500,2014,750000,90000,Diesel,Individual,Manual,1,15.1,2179,140.0,330.0,7.0,Unknown,Others,Unknown
Hyundai Santro,2019,521000,3010,Petrol,Individual,Automatic,1,20.3,1086,68.0,99.0,5.0,Unknown,Others,Unknown
Tata Manza,2010,180000,80000,Diesel,Individual,Manual,1,21.12,1248,88.8,200.0,5.0,Unknown,Others,Unknown
Maruti 800,1998,40000,70000,Petrol,Individual,Manual,2,16.1,796,37.0,59.0,4.0,Unknown,Others,Unknown
Hyundai Grand,2018,540000,4000,Petrol,Individual,Manual,1,18.9,1197,81.86,113.75,5.0,Unknown,Others,Unknown
Maruti Alto,2007,140000,35000,Petrol,Individual,Manual,2,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Maruti Zen,2003,200000,121000,Petrol,Individual,Manual,1,17.3,993,60.0,78.0,5.0,Unknown,Others,Unknown
Ford EcoSport,2015,650000,110000,Diesel,Individual,Manual,2,22.77,1498,98.59,205.0,5.0,Unknown,Others,Unknown
Maruti Swift,2010,305000,175000,Diesel,Individual,Manual,3,17.8,1248,75.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Xylo,2010,465000,77088,Diesel,Individual,Manual,1,14.0,2489,95.0,220.0,8.0,Unknown,Others,Unknown
Nissan Micra,2011,210000,110000,Diesel,Individual,Manual,3,23.08,1461,63.1,160.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2016,570000,136511,Diesel,Individual,Manual,1,15.96,2523,62.1,195.0,7.0,Unknown,Others,Unknown
Maruti Ertiga,2015,570000,80000,Petrol,Individual,Manual,1,16.02,1373,93.7,130.0,7.0,Unknown,Others,Unknown
Maruti Ertiga,2015,650000,60000,Petrol,Individual,Manual,1,16.02,1373,93.7,130.0,7.0,Unknown,Others,Unknown
Maruti Swift,2016,620000,36000,Petrol,Individual,Manual,1,20.85,1197,83.14,115.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2012,250000,65000,Petrol,Individual,Manual,2,18.9,998,67.1,90.0,5.0,Unknown,Others,Unknown
BMW X1,2011,1000000,50000,Diesel,Individual,Automatic,1,17.05,1995,184.0,380.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2012,300000,60000,LPG,Individual,Manual,1,26.2,998,58.2,77.0,5.0,Unknown,Others,Unknown
Fiat Grande,2013,300000,82500,Diesel,Individual,Manual,1,20.3,1248,75.0,197.0,5.0,Unknown,Others,Unknown
Ford EcoSport,2018,810000,30000,Diesel,Individual,Manual,2,23.0,1498,98.96,205.0,5.0,Unknown,Others,Unknown
Chevrolet Cruze,2011,270000,100000,Diesel,Individual,Manual,3,18.3,1991,147.9,327.0,5.0,Unknown,Others,Unknown
Maruti Swift,2015,470000,70000,Diesel,Individual,Manual,2,26.59,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Zest,2017,400000,85000,Diesel,Individual,Manual,1,20.65,1248,88.7,190.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2014,300000,60000,Petrol,Individual,Manual,2,20.51,998,67.04,90.0,5.0,Unknown,Others,Unknown
Maruti Alto,2015,170000,20000,Petrol,Individual,Manual,3,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Renault Duster,2014,455999,80000,Diesel,Individual,Manual,1,19.01,1461,108.45,248.0,5.0,Unknown,Others,Unknown
Mahindra Xylo,2009,121000,100000,Diesel,Individual,Manual,2,13.0,2489,95.0,220.0,8.0,Unknown,Others,Unknown
Hyundai Santro,2002,35000,75000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2005,85000,100000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Vitara,2016,650000,80000,Diesel,Individual,Manual,2,24.3,1248,88.5,200.0,5.0,Unknown,Others,Unknown
Tata Bolt,2017,350000,35000,Petrol,Individual,Manual,1,17.57,1193,88.7,140.0,5.0,Unknown,Others,Unknown
Chevrolet Beat,2013,125000,139000,Diesel,Individual,Manual,1,25.44,936,57.6,150.0,5.0,Unknown,Others,Unknown
Maruti Alto,2005,80000,90000,Petrol,Individual,Automatic,2,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Maruti Omni,2009,120000,120000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Volkswagen Vento,2011,225000,90000,Diesel,Individual,Manual,1,20.54,1598,103.6,250.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2007,215000,105000,Diesel,Individual,Manual,2,13.6,2523,63.0,180.0,7.0,Unknown,Others,Unknown
Hyundai Xcent,2017,450000,40000,Diesel,Individual,Manual,2,25.4,1186,73.97,190.24,5.0,Unknown,Others,Unknown
Hyundai Xcent,2017,509999,90000,Petrol,Individual,Manual,1,20.14,1197,81.86,113.75,5.0,Unknown,Others,Unknown
Maruti Alto,2015,245000,36710,Petrol,Individual,Manual,2,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Maruti SX4,2016,620000,28180,Diesel,Dealer,Manual,1,23.65,1248,88.5,200.0,5.0,Unknown,Others,Unknown
Tata Harrier,2019,1700000,15000,Diesel,Individual,Manual,1,17.0,1956,138.1,350.0,5.0,Unknown,Others,Unknown
Datsun GO,2019,590000,4000,Petrol,Individual,Manual,1,19.72,1198,67.0,104.0,7.0,Unknown,Others,Unknown
Maruti Ritz,2014,370000,30000,Diesel,Individual,Manual,1,23.2,1248,73.94,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2013,350000,15000,Petrol,Individual,Manual,1,18.6,1197,85.8,114.0,5.0,Unknown,Others,Unknown
Maruti Baleno,2017,580000,20000,Petrol,Individual,Manual,1,21.4,1197,83.1,115.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2018,450000,56000,Petrol,Individual,Manual,1,18.9,1197,81.86,113.75,5.0,Unknown,Others,Unknown
Hyundai i20,2017,600000,19000,Petrol,Individual,Manual,1,17.19,1197,81.86,114.73,5.0,Unknown,Others,Unknown
Ford Endeavour,2016,2400000,30000,Diesel,Individual,Automatic,1,12.62,2198,158.0,385.0,7.0,Unknown,Others,Unknown
Hyundai i20,2017,450000,70000,Petrol,Individual,Manual,1,18.6,1197,81.83,114.7,5.0,Unknown,Others,Unknown
Tata Indigo,2009,150000,30000,Diesel,Individual,Manual,1,19.09,1396,69.0,135.0,5.0,Unknown,Others,Unknown
Maruti Eeco,2019,400000,15000,Petrol,Individual,Manual,1,15.37,1196,73.0,101.0,5.0,Unknown,Others,Unknown
Maruti Alto,2013,185000,85000,Petrol,Individual,Manual,1,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Maruti Swift,2018,625000,50000,Petrol,Individual,Automatic,1,22.0,1197,81.8,113.0,5.0,Unknown,Others,Unknown
Hyundai i20,2019,700000,20000,Petrol,Individual,Manual,1,17.19,1197,81.86,114.73,5.0,Unknown,Others,Unknown
Maruti Wagon,2017,390000,25000,Petrol,Individual,Manual,1,20.51,998,67.04,90.0,5.0,Unknown,Others,Unknown
Tata Nexon,2018,625000,25000,Petrol,Individual,Manual,1,17.0,1198,108.5,170.0,5.0,Unknown,Others,Unknown
Maruti Swift,2014,400000,50000,Petrol,Individual,Manual,1,19.1,1197,85.8,114.0,5.0,Unknown,Others,Unknown
Toyota Corolla,2009,400000,90000,Petrol,Individual,Automatic,1,14.53,1794,138.1,173.0,5.0,Unknown,Others,Unknown
Tata Zest,2019,620000,100000,Petrol,Individual,Manual,1,17.57,1193,88.7,140.0,5.0,Unknown,Others,Unknown
Ford Fiesta,2008,190000,180000,Diesel,Individual,Manual,2,17.8,1399,67.0,160.0,5.0,Unknown,Others,Unknown
Maruti Alto,2013,210000,50000,Petrol,Individual,Manual,2,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Maruti Ritz,2012,270000,80000,Diesel,Individual,Manual,3,23.2,1248,73.94,190.0,5.0,Unknown,Others,Unknown
Maruti Zen,1999,45000,100000,Petrol,Individual,Manual,3,17.3,993,60.0,78.0,5.0,Unknown,Others,Unknown
Hyundai EON,2014,220000,93000,Petrol,Individual,Manual,2,21.1,814,55.2,74.5,5.0,Unknown,Others,Unknown
Mahindra Bolero,2014,550000,11500,Diesel,Individual,Manual,1,15.96,2523,63.0,180.0,9.0,Unknown,Others,Unknown
Hyundai i20,2013,370000,120000,Petrol,Individual,Manual,1,18.5,1197,82.85,113.7,5.0,Unknown,Others,Unknown
Hyundai Santro,2006,95000,100000,Petrol,Individual,Automatic,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Xylo,2015,650000,50000,Diesel,Individual,Manual,1,14.95,2489,93.7,218.0,9.0,Unknown,Others,Unknown
Honda City,2012,550000,120000,Petrol,Individual,Manual,1,16.8,1497,116.3,146.0,5.0,Unknown,Others,Unknown
Maruti 800,2004,40000,57000,Petrol,Individual,Manual,2,16.1,796,37.0,59.0,4.0,Unknown,Others,Unknown
Hyundai EON,2016,280000,60000,Petrol,Individual,Manual,1,21.1,814,55.2,74.5,5.0,Unknown,Others,Unknown
Ford Figo,2017,570000,44077,Petrol,Dealer,Automatic,1,17.01,1499,110.5,136.0,5.0,Unknown,Others,Unknown
Maruti Alto,2017,290000,90000,Petrol,Individual,Manual,2,24.7,796,47.3,69.0,5.0,Unknown,Others,Unknown
Hyundai i20,2018,720000,50000,Diesel,Individual,Manual,2,21.19,1396,88.73,219.66,5.0,Unknown,Others,Unknown
Ford EcoSport,2017,800000,60000,Diesel,Individual,Manual,1,22.77,1498,98.59,205.0,5.0,Unknown,Others,Unknown
Hyundai i10,2012,265000,20000,Petrol,Individual,Manual,3,19.81,1086,68.05,99.04,5.0,Unknown,Others,Unknown
Maruti Alto,2010,135000,90000,Petrol,Individual,Manual,3,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Ford Figo,2016,350000,70000,Diesel,Individual,Manual,2,25.83,1498,99.0,215.0,5.0,Unknown,Others,Unknown
Maruti Swift,2008,200000,80000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Chevrolet Enjoy,2016,490000,80000,Diesel,Individual,Manual,1,18.2,1248,73.74,172.5,8.0,Unknown,Others,Unknown
Hyundai Verna,2012,450000,72000,Diesel,Individual,Manual,2,22.32,1582,126.32,259.8,5.0,Unknown,Others,Unknown
Mahindra Scorpio,2016,950000,50000,Diesel,Individual,Manual,1,15.4,1997,120.0,280.0,7.0,Unknown,Others,Unknown
Maruti Swift,2012,355000,90000,Petrol,Individual,Manual,2,17.5,1298,85.8,114.0,5.0,Unknown,Others,Unknown
Hyundai Elite,2019,700000,17000,Petrol,Individual,Manual,1,18.6,1197,81.86,114.73,5.0,Unknown,Others,Unknown
Mahindra Scorpio,2012,459999,70000,Diesel,Individual,Manual,1,12.05,2179,120.0,290.0,8.0,Unknown,Others,Unknown
Volkswagen Polo,2012,350000,74000,Diesel,Individual,Manual,2,22.07,1199,73.9,180.0,5.0,Unknown,Others,Unknown
Maruti Alto,2006,85000,60000,Petrol,Individual,Manual,2,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Maruti Alto,2016,290000,15000,Petrol,Individual,Manual,1,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Honda WR-V,2019,1000000,72000,Diesel,Individual,Manual,1,25.5,1498,98.6,200.0,5.0,Unknown,Others,Unknown
Tata Indica,2008,85000,25000,Petrol,Individual,Manual,2,16.84,1193,64.4,99.8,5.0,Unknown,Others,Unknown
Maruti Alto,2003,65000,114000,Petrol,Individual,Manual,1,19.7,796,46.3,62.0,5.0,Unknown,Others,Unknown
Skoda Octavia,2003,100000,250000,Diesel,Individual,Manual,2,18.7,1896,66.0,210.0,5.0,Unknown,Others,Unknown
Tata Indica,2009,170000,55768,Diesel,Individual,Manual,1,17.0,1405,71.0,135.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2017,525000,40000,Petrol,Individual,Automatic,1,18.9,1197,81.86,113.75,5.0,Unknown,Others,Unknown
Maruti Wagon,2020,265000,70000,Petrol,Individual,Manual,2,21.79,998,67.05,90.0,5.0,Unknown,Others,Unknown
Tata Tigor,2018,459999,50000,Petrol,Individual,Manual,1,20.3,1199,84.0,114.0,5.0,Unknown,Others,Unknown
Maruti Alto,2017,250000,20000,Petrol,Individual,Manual,1,23.95,998,67.05,90.0,5.0,Unknown,Others,Unknown
Maruti Swift,2013,395000,70000,Diesel,Individual,Manual,2,23.4,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2014,375000,60000,Petrol,Individual,Manual,1,18.9,1197,82.0,114.0,5.0,Unknown,Others,Unknown
Tata Indica,2009,120000,120000,Diesel,Individual,Manual,1,17.0,1405,71.0,135.0,5.0,Unknown,Others,Unknown
Maruti Ritz,2011,290000,110000,Diesel,Individual,Manual,2,21.1,1248,73.9,113.0,5.0,Unknown,Others,Unknown
Tata Tiago,2017,409999,60000,Petrol,Individual,Manual,1,23.84,1199,84.0,114.0,5.0,Unknown,Others,Unknown
Chevrolet Spark,2009,200000,30000,Petrol,Individual,Manual,1,16.5,995,63.0,90.3,5.0,Unknown,Others,Unknown
Skoda Rapid,2018,900000,35000,Diesel,Individual,Manual,1,21.13,1498,108.6,250.0,5.0,Unknown,Others,Unknown
Maruti 800,2003,50000,50000,Petrol,Individual,Manual,3,16.1,796,37.0,59.0,4.0,Unknown,Others,Unknown
Renault Duster,2012,450000,100000,Diesel,Individual,Manual,1,19.01,1461,108.45,248.0,5.0,Unknown,Others,Unknown
Mahindra XUV500,2012,650000,80000,Diesel,Individual,Manual,3,15.1,2179,140.0,330.0,7.0,Unknown,Others,Unknown
Volkswagen CrossPolo,2014,300000,84000,Diesel,Individual,Manual,2,20.14,1498,88.5,230.0,5.0,Unknown,Others,Unknown
Ford Fiesta,2014,425000,60000,Diesel,Individual,Manual,1,25.01,1498,89.75,204.0,5.0,Unknown,Others,Unknown
Maruti Zen,1998,55000,50000,Petrol,Individual,Manual,2,17.3,993,60.0,78.0,5.0,Unknown,Others,Unknown
Hyundai i10,2011,200000,60000,Petrol,Individual,Manual,2,20.36,1197,78.9,111.7,5.0,Unknown,Others,Unknown
Mahindra XUV500,2015,975000,100000,Diesel,Individual,Manual,1,16.0,2179,140.0,330.0,7.0,Unknown,Others,Unknown
Mahindra Bolero,2013,450000,70000,Diesel,Individual,Manual,1,15.96,2523,62.1,195.0,7.0,Unknown,Others,Unknown
Mahindra Bolero,2014,600000,82500,Diesel,Individual,Manual,2,15.96,2523,62.1,195.0,7.0,Unknown,Others,Unknown
Mahindra Bolero,2014,550000,76000,Diesel,Individual,Manual,1,15.96,2523,62.1,195.0,9.0,Unknown,Others,Unknown
Tata Indica,2011,180000,87000,Diesel,Individual,Manual,1,18.0,1248,75.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Xylo,2010,300000,120000,Diesel,Individual,Manual,1,14.0,2498,112.0,260.0,7.0,Unknown,Others,Unknown
Tata Zest,2016,350000,70000,Petrol,Individual,Manual,2,17.57,1193,88.7,140.0,5.0,Unknown,Others,Unknown
Maruti Swift,2014,465000,90000,Diesel,Individual,Manual,1,23.4,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Manza,2010,200000,188000,Diesel,Individual,Manual,2,21.12,1248,88.8,200.0,5.0,Unknown,Others,Unknown
Chevrolet Enjoy,2014,350000,120000,Diesel,Individual,Manual,2,18.2,1248,73.8,172.5,8.0,Unknown,Others,Unknown
Honda City,2015,650000,80000,Petrol,Individual,Manual,1,17.4,1497,117.3,145.0,5.0,Unknown,Others,Unknown
Hyundai i10,2010,150000,123278,Petrol,Individual,Manual,2,20.36,1197,78.9,111.7,5.0,Unknown,Others,Unknown
Honda City,2014,560000,100000,Diesel,Individual,Manual,2,26.0,1498,98.6,200.0,5.0,Unknown,Others,Unknown
Hyundai i20,2015,625000,90000,Diesel,Individual,Manual,1,21.19,1396,88.73,219.66,5.0,Unknown,Others,Unknown
Ford Figo,2012,220000,110000,Diesel,Individual,Manual,1,20.0,1399,68.0,160.0,5.0,Unknown,Others,Unknown
Ford Figo,2013,250000,110000,Diesel,Individual,Manual,1,20.0,1399,68.1,160.0,5.0,Unknown,Others,Unknown
Tata Zest,2018,575000,70000,Diesel,Individual,Manual,1,20.65,1248,88.7,190.0,5.0,Unknown,Others,Unknown
Mahindra XUV500,2015,1050000,65000,Diesel,Individual,Manual,1,15.1,2179,140.0,330.0,7.0,Unknown,Others,Unknown
Jaguar XF,2015,3000000,70000,Diesel,Individual,Automatic,2,16.36,2179,187.7,450.0,5.0,Unknown,Others,Unknown
Tata New,2012,200000,90000,Diesel,Individual,Manual,3,11.57,2179,138.1,320.0,7.0,Unknown,Others,Unknown
Maruti Alto,2016,262000,50000,Petrol,Individual,Manual,1,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Hyundai EON,2018,299000,33000,Petrol,Individual,Manual,1,21.1,814,55.2,74.5,5.0,Unknown,Others,Unknown
Maruti Alto,2015,250000,26500,Petrol,Individual,Manual,1,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Hyundai Santro,2011,140000,60000,Petrol,Individual,Manual,4,17.92,1086,62.1,96.1,5.0,Unknown,Others,Unknown
Maruti Swift,2013,360000,70000,Diesel,Individual,Manual,3,23.4,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Datsun GO,2015,210000,80000,Petrol,Individual,Manual,1,20.63,1198,67.06,104.0,5.0,Unknown,Others,Unknown
Hyundai i20,2017,600000,60000,Diesel,Individual,Manual,1,22.54,1396,88.73,219.7,5.0,Unknown,Others,Unknown
Skoda Fabia,2011,210000,100000,Diesel,Individual,Manual,1,19.5,1199,75.0,180.0,5.0,Unknown,Others,Unknown
Volkswagen Vento,2011,300000,80000,Diesel,Individual,Manual,2,20.54,1598,103.6,250.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2016,450000,35000,Petrol,Individual,Manual,1,18.9,1197,82.0,114.0,5.0,Unknown,Others,Unknown
Ford Endeavour,2018,3200000,35000,Diesel,Individual,Automatic,1,10.91,3198,197.0,470.0,7.0,Unknown,Others,Unknown
Hyundai Grand,2019,550000,10000,Petrol,Individual,Manual,1,18.9,1197,81.86,113.75,5.0,Unknown,Others,Unknown
Tata Indica,2011,100000,80000,Diesel,Individual,Manual,1,18.0,1248,75.0,190.0,5.0,Unknown,Others,Unknown
Hyundai EON,2012,185000,50000,Petrol,Individual,Manual,2,21.1,814,55.2,74.5,5.0,Unknown,Others,Unknown
Maruti Alto,2017,295000,80000,Petrol,Individual,Manual,1,24.7,796,47.3,69.0,5.0,Unknown,Others,Unknown
Renault KWID,2017,360000,25000,Petrol,Individual,Manual,1,23.01,999,67.0,91.0,5.0,Unknown,Others,Unknown
Maruti Alto,2014,210000,70000,Petrol,Individual,Manual,1,20.92,998,67.1,90.0,5.0,Unknown,Others,Unknown
Hyundai Elite,2019,585000,80000,Petrol,Individual,Automatic,1,17.4,1197,81.86,114.73,5.0,Unknown,Others,Unknown
Volkswagen Polo,2016,560000,50000,Diesel,Individual,Manual,1,20.14,1498,88.7,230.0,5.0,Unknown,Others,Unknown
Honda City,2015,600000,70000,Diesel,Individual,Manual,1,26.0,1498,98.6,200.0,5.0,Unknown,Others,Unknown
Datsun GO,2017,330000,60000,Petrol,Individual,Manual,1,20.63,1198,67.0,104.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2019,990000,15000,Petrol,Individual,Manual,1,17.0,1591,121.3,151.0,5.0,Unknown,Others,Unknown
Toyota Etios,2012,300000,90000,Diesel,Individual,Manual,1,23.59,1364,67.1,170.0,5.0,Unknown,Others,Unknown
Tata Nexon,2018,650000,28000,Petrol,Individual,Manual,1,17.0,1198,108.5,170.0,5.0,Unknown,Others,Unknown
Hyundai Elite,2019,695000,20000,Petrol,Individual,Automatic,1,17.4,1197,81.86,117.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2014,300000,60000,Diesel,Individual,Manual,1,24.0,1120,70.0,160.0,5.0,Unknown,Others,Unknown
Maruti Alto,2015,270000,22000,Petrol,Individual,Manual,1,22.74,796,47.3,69.0,5.0,Unknown,Others,Unknown
Tata New,2010,185000,70000,Diesel,Individual,Manual,2,11.57,2179,138.1,320.0,7.0,Unknown,Others,Unknown
Chevrolet Sail,2013,200000,80000,Diesel,Individual,Manual,1,22.1,1248,76.9,205.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2019,459999,35000,CNG,Individual,Manual,1,26.6,998,58.16,77.0,5.0,Unknown,Others,Unknown
Tata Nexon,2018,860000,60000,Diesel,Individual,Manual,1,21.5,1497,108.5,260.0,5.0,Unknown,Others,Unknown
Tata Tiago,2018,400000,20000,Petrol,Individual,Manual,1,23.84,1199,84.0,114.0,5.0,Unknown,Others,Unknown
Maruti Ritz,2013,240000,142000,Diesel,Individual,Manual,2,23.2,1248,73.94,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2015,570000,72000,Diesel,Individual,Manual,1,26.59,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford EcoSport,2018,850000,90000,Diesel,Individual,Manual,1,23.0,1498,98.96,205.0,5.0,Unknown,Others,Unknown
